pedido_id,cliente_id,fecha_pedido,fecha_entrega,estado,canal,metodo_pago,pais_envio,total_bruto,descuento_pct,total_neto,data_owner,clasificacion_dato
PED-000722,CLI-00125,2023-12-29,2024-01-09,devuelto,mobile,efectivo,Chile,2690493.88,0.29,1910250.65,ventas@retailtech.co,interno
PED-000942,CLI-00124,2023-01-25,,cancelado,mobile,credito_tienda,Argentina,2773446.9,0.0,2773446.9,ventas@retailtech.co,interno
PED-000943,CLI-00278,2023-10-08,2023-10-10,entregado,web,transferencia,Ecuador,582452.36,0.0,582452.36,ventas@retailtech.co,interno
PED-000944,CLI-00039,2024-12-24,2025-01-01,devuelto,web,tarjeta_credito,Ecuador,3454578.96,0.0,3454578.96,ventas@retailtech.co,interno
PED-000945,CLI-00047,2024-07-04,2024-07-10,entregado,tienda_fisica,transferencia,México,1012717.77,0.0,1012717.77,ventas@retailtech.co,interno
PED-000946,CLI-00152,2024-08-26,,cancelado,tienda_fisica,credito_tienda,Argentina,719980.22,0.0,719980.22,ventas@retailtech.co,interno
PED-000947,CLI-00044,2023-09-24,2023-10-03,entregado,tienda_fisica,efectivo,Perú,1037682.36,0.0,1037682.36,ventas@retailtech.co,interno
PED-000948,CLI-00122,2023-08-08,2023-08-11,entregado,tienda_fisica,efectivo,Argentina,816195.93,0.0,816195.93,ventas@retailtech.co,interno
PED-000949,CLI-00287,2023-01-24,2023-01-27,entregado,web,credito_tienda,Colombia,1452456.85,0.0,1452456.85,ventas@retailtech.co,interno
PED-000950,CLI-00296,2024-06-08,,cancelado,tienda_fisica,credito_tienda,Perú,1990858.21,0.0,1990858.21,ventas@retailtech.co,interno
PED-000951,CLI-00069,2023-12-08,2023-12-19,entregado,mobile,credito_tienda,Colombia,287545.19,0.0,287545.19,ventas@retailtech.co,interno
PED-000952,CLI-00169,2024-04-24,2024-05-04,entregado,marketplace,transferencia,Ecuador,278965.38,0.06,262227.46,ventas@retailtech.co,interno
PED-000953,CLI-00254,2023-12-05,,enviado,web,transferencia,Argentina,2276243.53,0.0,2276243.53,ventas@retailtech.co,interno
PED-000954,CLI-00093,2024-09-30,2024-10-14,entregado,tienda_fisica,PSE,Argentina,54669.22,0.0,54669.22,ventas@retailtech.co,interno
PED-000955,CLI-00212,2023-12-01,2023-12-10,entregado,mobile,PSE,México,2337271.5,0.0,2337271.5,ventas@retailtech.co,interno
PED-000956,CLI-00079,2023-07-05,2023-07-07,entregado,tienda_fisica,tarjeta_credito,Chile,2116677.1,0.0,2116677.1,ventas@retailtech.co,interno
PED-000957,CLI-00144,2023-08-24,,cancelado,mobile,efectivo,Colombia,592428.96,0.06,556883.22,ventas@retailtech.co,interno
PED-000958,CLI-00130,2024-03-26,,enviado,marketplace,tarjeta_credito,Perú,3319347.59,0.0,3319347.59,ventas@retailtech.co,interno
PED-000959,CLI-00297,2023-07-23,2023-07-27,entregado,web,PSE,México,458156.38,0.18,375688.23,ventas@retailtech.co,interno
PED-000960,CLI-00131,2024-05-15,,enviado,web,credito_tienda,Chile,3483867.52,0.11,3100642.09,ventas@retailtech.co,interno
PED-000961,CLI-00062,2024-06-04,2024-06-06,entregado,tienda_fisica,efectivo,Chile,1345601.24,0.0,1345601.24,ventas@retailtech.co,interno
PED-000962,CLI-00230,2024-03-20,,cancelado,marketplace,tarjeta_credito,Chile,822021.96,0.2,657617.57,ventas@retailtech.co,interno
PED-000963,CLI-00079,2023-11-28,2023-11-29,entregado,mobile,PSE,Ecuador,890268.47,0.0,890268.47,ventas@retailtech.co,interno
PED-000964,CLI-00180,2023-02-09,2023-02-10,entregado,tienda_fisica,credito_tienda,Perú,754143.95,0.0,754143.95,ventas@retailtech.co,interno
PED-000965,CLI-00109,2024-03-05,,cancelado,tienda_fisica,tarjeta_credito,México,3278613.26,0.0,3278613.26,ventas@retailtech.co,interno
PED-000966,CLI-00163,2023-07-28,,pendiente,tienda_fisica,tarjeta_credito,Colombia,2197960.89,0.0,2197960.89,ventas@retailtech.co,interno
PED-000967,CLI-00103,2024-04-26,2024-04-27,entregado,mobile,tarjeta_credito,Colombia,1441598.72,0.04,1383934.77,ventas@retailtech.co,interno
PED-000968,CLI-00275,2023-08-17,2023-08-19,entregado,marketplace,credito_tienda,Perú,255481.89,0.0,255481.89,ventas@retailtech.co,interno
PED-000969,CLI-00159,2024-09-09,,enviado,mobile,efectivo,Ecuador,1679946.06,0.0,1679946.06,ventas@retailtech.co,interno
PED-000970,CLI-00121,2024-09-20,2024-10-01,entregado,mobile,PSE,Argentina,2626798.23,0.14,2259046.48,ventas@retailtech.co,interno
PED-000971,CLI-00237,2023-05-27,,enviado,tienda_fisica,credito_tienda,Colombia,310606.72,0.0,310606.72,ventas@retailtech.co,interno
PED-000972,CLI-00164,2023-09-14,2023-09-17,entregado,mobile,efectivo,Perú,2493850.13,0.09,2269403.62,ventas@retailtech.co,interno
PED-000973,CLI-00031,2023-05-29,2023-06-08,entregado,mobile,PSE,Colombia,2624077.4,0.26,1941817.28,ventas@retailtech.co,interno
PED-000493,CLI-00285,2023-02-04,,enviado,tienda_fisica,PSE,Ecuador,1403753.49,0.07,1305490.75,ventas@retailtech.co,interno
PED-000975,CLI-00162,2024-08-14,,cancelado,marketplace,tarjeta_credito,Ecuador,3474628.27,0.0,3474628.27,ventas@retailtech.co,interno
PED-000976,CLI-00205,2024-06-10,2024-06-25,entregado,marketplace,credito_tienda,Perú,3488482.83,0.0,3488482.83,ventas@retailtech.co,interno
PED-000977,CLI-00218,2024-11-15,2024-11-29,entregado,marketplace,tarjeta_credito,Argentina,1828778.4,0.0,1828778.4,ventas@retailtech.co,interno
PED-000978,CLI-00078,2023-08-21,,enviado,tienda_fisica,efectivo,Perú,442965.16,0.25,332223.87,ventas@retailtech.co,interno
PED-000979,CLI-00299,2023-03-26,2023-04-09,entregado,mobile,PSE,Ecuador,2874592.51,0.05,2730862.88,ventas@retailtech.co,interno
PED-000980,CLI-00031,2023-01-18,2023-01-22,entregado,tienda_fisica,credito_tienda,México,2113253.64,0.11,1880795.74,ventas@retailtech.co,interno
PED-000981,CLI-00140,2024-06-27,2024-06-30,entregado,mobile,credito_tienda,Argentina,372979.8,0.0,372979.8,ventas@retailtech.co,interno
PED-000982,CLI-00230,2023-07-27,2023-08-01,entregado,marketplace,transferencia,Perú,3392783.66,0.0,3392783.66,ventas@retailtech.co,interno
PED-000983,CLI-00130,2023-11-04,2023-11-05,entregado,web,tarjeta_credito,Perú,2486485.18,0.0,2486485.18,ventas@retailtech.co,interno
PED-000984,CLI-00150,2024-05-07,,enviado,marketplace,PSE,Ecuador,2829284.26,0.23,2178548.88,ventas@retailtech.co,interno
PED-000985,CLI-00169,2024-08-28,2024-09-01,entregado,mobile,transferencia,Colombia,1242665.48,0.0,1242665.48,ventas@retailtech.co,interno
PED-000986,CLI-00198,2024-08-22,2024-09-02,entregado,web,tarjeta_credito,Argentina,1565750.21,0.0,1565750.21,ventas@retailtech.co,interno
PED-000987,CLI-00077,2023-04-16,2023-04-29,entregado,marketplace,PSE,Colombia,2319964.48,0.14,1995169.45,ventas@retailtech.co,interno
PED-000988,CLI-00158,2023-12-16,,cancelado,web,transferencia,Perú,167376.42,0.28,120511.02,ventas@retailtech.co,interno
PED-000989,CLI-00056,2024-12-27,2025-01-08,entregado,tienda_fisica,PSE,Ecuador,1036596.57,0.15,881107.08,ventas@retailtech.co,interno
PED-000990,CLI-00171,2024-12-19,2024-12-26,entregado,tienda_fisica,efectivo,Ecuador,2242258.18,0.0,2242258.18,ventas@retailtech.co,interno
PED-000991,CLI-00286,2024-03-05,2024-03-16,entregado,mobile,credito_tienda,Perú,313749.43,0.29,222762.1,ventas@retailtech.co,interno
PED-000992,CLI-00287,2024-03-20,2024-03-31,entregado,marketplace,credito_tienda,Argentina,3490626.32,0.0,3490626.32,ventas@retailtech.co,interno
PED-000993,CLI-00061,2024-11-14,,cancelado,web,tarjeta_credito,México,2115776.52,0.0,2115776.52,ventas@retailtech.co,interno
PED-000994,CLI-00208,2024-11-19,2024-12-01,entregado,marketplace,transferencia,Argentina,1393264.22,0.13,1212139.87,ventas@retailtech.co,interno
PED-000995,CLI-00017,2023-02-08,,cancelado,mobile,credito_tienda,México,2207711.26,0.24,1677860.56,ventas@retailtech.co,interno
PED-000996,CLI-00269,2023-12-03,,pendiente,tienda_fisica,efectivo,Ecuador,3224327.18,0.0,3224327.18,ventas@retailtech.co,interno
PED-000997,CLI-00162,2023-09-12,2023-09-17,entregado,mobile,PSE,Argentina,191101.92,0.0,191101.92,ventas@retailtech.co,interno
PED-000998,CLI-00105,2024-07-14,2024-07-25,entregado,marketplace,tarjeta_credito,Chile,1419590.03,0.0,1419590.03,ventas@retailtech.co,interno
PED-000999,CLI-00057,2024-07-05,2024-07-17,entregado,marketplace,efectivo,Argentina,1124956.16,0.29,798718.87,ventas@retailtech.co,interno
PED-001000,CLI-00210,2023-07-10,2023-07-23,entregado,tienda_fisica,transferencia,Chile,944764.36,0.0,944764.36,ventas@retailtech.co,interno
PED-001001,CLI-00297,2023-06-22,2023-06-28,entregado,tienda_fisica,credito_tienda,Argentina,684519.4,0.0,684519.4,ventas@retailtech.co,interno
PED-001002,CLI-00238,2024-09-25,,enviado,tienda_fisica,PSE,Ecuador,339634.21,0.06,319256.16,ventas@retailtech.co,interno
PED-001003,CLI-00180,2023-12-29,2024-01-05,entregado,web,efectivo,México,1363709.56,0.0,1363709.56,ventas@retailtech.co,interno
PED-001004,CLI-00291,2023-02-11,2023-02-15,entregado,mobile,PSE,México,2344636.61,0.0,2344636.61,ventas@retailtech.co,interno
PED-001005,CLI-00014,2024-03-26,,cancelado,marketplace,transferencia,Perú,68153.78,0.06,64064.55,ventas@retailtech.co,interno
PED-001006,CLI-00229,2024-08-04,2024-08-08,entregado,tienda_fisica,efectivo,Chile,2971469.09,0.0,2971469.09,ventas@retailtech.co,interno
PED-001007,CLI-00082,2024-01-09,2024-01-24,entregado,tienda_fisica,PSE,Argentina,1902782.66,0.07,1769587.87,ventas@retailtech.co,interno
PED-001008,CLI-00141,2023-04-09,2023-04-24,entregado,tienda_fisica,credito_tienda,México,1678188.54,0.15,1426460.26,ventas@retailtech.co,interno
PED-001009,CLI-00258,2024-08-11,2024-08-25,entregado,web,PSE,Colombia,2175350.64,0.0,2175350.64,ventas@retailtech.co,interno
PED-001010,CLI-00091,2024-07-26,2024-08-06,entregado,web,efectivo,Colombia,1232920.78,0.0,1232920.78,ventas@retailtech.co,interno
PED-001011,CLI-00289,2023-10-10,2023-10-20,devuelto,marketplace,PSE,Perú,3140438.07,0.0,3140438.07,ventas@retailtech.co,interno
PED-001012,CLI-00298,2024-04-07,2024-04-12,entregado,marketplace,PSE,Argentina,2369469.98,0.0,2369469.98,ventas@retailtech.co,interno
PED-001013,CLI-00074,2024-08-23,2024-08-29,devuelto,web,credito_tienda,Colombia,209073.95,0.29,148442.5,ventas@retailtech.co,interno
PED-001014,CLI-00108,2023-06-15,2023-06-27,entregado,mobile,tarjeta_credito,Ecuador,3429742.28,0.0,3429742.28,ventas@retailtech.co,interno
PED-001015,CLI-00229,2023-05-03,2023-05-09,devuelto,marketplace,transferencia,Ecuador,3312861.31,0.0,3312861.31,ventas@retailtech.co,interno
PED-001016,CLI-00156,2023-12-18,2023-12-21,entregado,marketplace,tarjeta_credito,México,1259170.41,0.0,1259170.41,ventas@retailtech.co,interno
PED-001017,CLI-00267,2023-07-25,2023-07-29,entregado,web,credito_tienda,Chile,2274107.82,0.0,2274107.82,ventas@retailtech.co,interno
PED-001018,CLI-00059,2024-09-12,,pendiente,mobile,tarjeta_credito,Argentina,1961021.14,0.0,1961021.14,ventas@retailtech.co,interno
PED-001019,CLI-00222,2023-12-01,,pendiente,web,PSE,México,121096.12,0.0,121096.12,ventas@retailtech.co,interno
PED-001020,CLI-00095,2024-05-25,2024-05-28,entregado,tienda_fisica,credito_tienda,México,3415815.95,0.0,3415815.95,ventas@retailtech.co,interno
PED-001021,CLI-00262,2024-12-24,,cancelado,web,credito_tienda,Colombia,1787967.33,0.23,1376734.84,ventas@retailtech.co,interno
PED-001022,CLI-00102,2023-05-04,2023-05-17,devuelto,web,transferencia,México,399517.86,0.28,287652.86,ventas@retailtech.co,interno
PED-001023,CLI-00230,2024-09-19,2024-10-04,entregado,marketplace,tarjeta_credito,Ecuador,1604968.14,0.0,1604968.14,ventas@retailtech.co,interno
PED-001024,CLI-00115,2023-12-13,2023-12-17,entregado,marketplace,tarjeta_credito,Chile,857093.46,0.0,857093.46,ventas@retailtech.co,interno
PED-001025,CLI-00061,2024-05-06,,enviado,web,efectivo,Argentina,2484040.09,0.27,1813349.27,ventas@retailtech.co,interno
PED-001026,CLI-00172,2024-12-20,2024-12-29,entregado,tienda_fisica,PSE,Perú,2655309.06,0.0,2655309.06,ventas@retailtech.co,interno
PED-001027,CLI-00016,2023-10-27,2023-11-07,entregado,marketplace,tarjeta_credito,Chile,1537107.41,0.0,1537107.41,ventas@retailtech.co,interno
PED-001028,CLI-00036,2024-09-16,2024-09-23,entregado,web,PSE,Colombia,3473198.57,0.0,3473198.57,ventas@retailtech.co,interno
PED-001029,CLI-00018,2024-08-24,2024-09-05,entregado,web,efectivo,Perú,2252240.19,0.16,1891881.76,ventas@retailtech.co,interno
PED-001030,CLI-00298,2024-07-04,,enviado,mobile,credito_tienda,Chile,2893245.04,0.0,2893245.04,ventas@retailtech.co,interno
PED-001031,CLI-00138,2023-02-15,2023-03-02,entregado,tienda_fisica,tarjeta_credito,Ecuador,1613887.3,0.0,1613887.3,ventas@retailtech.co,interno
PED-001032,CLI-00072,2023-07-31,2023-08-10,entregado,tienda_fisica,tarjeta_credito,México,3229250.03,0.0,3229250.03,ventas@retailtech.co,interno
PED-001033,CLI-00029,2023-12-05,2023-12-08,entregado,mobile,PSE,Argentina,1316948.63,0.25,987711.47,ventas@retailtech.co,interno
PED-001034,CLI-00189,2024-11-15,2024-11-20,entregado,mobile,efectivo,Perú,2007625.57,0.13,1746634.25,ventas@retailtech.co,interno
PED-001035,CLI-00287,2024-03-01,2024-03-15,entregado,tienda_fisica,credito_tienda,Colombia,991351.23,0.0,991351.23,ventas@retailtech.co,interno
PED-001036,CLI-00070,2024-02-09,2024-02-10,entregado,web,PSE,Perú,2328796.53,0.13,2026052.98,ventas@retailtech.co,interno
PED-001037,CLI-00234,2024-07-03,,enviado,tienda_fisica,credito_tienda,Chile,3303673.36,0.0,3303673.36,ventas@retailtech.co,interno
PED-001038,CLI-00125,2024-08-06,2024-08-11,entregado,web,credito_tienda,Perú,439917.45,0.0,439917.45,ventas@retailtech.co,interno
PED-001039,CLI-00229,2024-06-14,2024-06-15,entregado,mobile,tarjeta_credito,Ecuador,404970.03,0.0,404970.03,ventas@retailtech.co,interno
PED-001040,CLI-00261,2023-09-05,,cancelado,web,credito_tienda,México,1313884.11,0.0,1313884.11,ventas@retailtech.co,interno
PED-001041,CLI-00155,2023-11-22,2023-11-23,entregado,mobile,efectivo,Perú,3321348.22,0.0,3321348.22,ventas@retailtech.co,interno
PED-001042,CLI-00042,2024-10-21,2024-10-22,entregado,mobile,PSE,Ecuador,557013.87,0.0,557013.87,ventas@retailtech.co,interno
PED-001043,CLI-00177,2024-11-04,,enviado,mobile,PSE,Argentina,1555843.47,0.01,1540285.04,ventas@retailtech.co,interno
PED-001044,CLI-00103,2023-02-28,2023-03-02,devuelto,tienda_fisica,efectivo,Colombia,1881601.34,0.12,1655809.18,ventas@retailtech.co,interno
PED-001045,CLI-00229,2023-04-17,,enviado,web,PSE,Ecuador,36887.81,0.0,36887.81,ventas@retailtech.co,interno
PED-001046,CLI-00228,2024-07-12,,pendiente,tienda_fisica,credito_tienda,Perú,2279797.64,0.0,2279797.64,ventas@retailtech.co,interno
PED-001047,CLI-00268,2023-09-01,2023-09-12,entregado,marketplace,PSE,Perú,893897.04,0.0,893897.04,ventas@retailtech.co,interno
PED-001048,CLI-00229,2024-01-04,2024-01-08,entregado,tienda_fisica,PSE,Chile,2238898.92,0.0,2238898.92,ventas@retailtech.co,interno
PED-001049,CLI-00141,2024-03-18,2024-03-31,entregado,marketplace,PSE,Ecuador,172878.24,0.0,172878.24,ventas@retailtech.co,interno
PED-001050,CLI-00275,2024-02-20,2024-02-27,entregado,tienda_fisica,efectivo,Chile,1596783.54,0.14,1373233.84,ventas@retailtech.co,interno
PED-001051,CLI-00120,2023-05-17,2023-05-29,entregado,tienda_fisica,transferencia,Argentina,879874.73,0.0,879874.73,ventas@retailtech.co,interno
PED-001052,CLI-00278,2024-02-23,,cancelado,web,credito_tienda,Ecuador,1091473.97,0.0,1091473.97,ventas@retailtech.co,interno
PED-001053,CLI-00096,2024-09-30,2024-10-07,entregado,marketplace,credito_tienda,Perú,779694.03,0.0,779694.03,ventas@retailtech.co,interno
PED-001054,CLI-00105,2024-03-29,,enviado,tienda_fisica,credito_tienda,México,742425.15,0.0,742425.15,ventas@retailtech.co,interno
PED-001055,CLI-00080,2024-08-11,2024-08-24,entregado,marketplace,efectivo,Argentina,1124805.15,0.05,1068564.89,ventas@retailtech.co,interno
PED-001056,CLI-00054,2024-09-19,2024-09-28,devuelto,web,tarjeta_credito,Colombia,2374758.19,0.26,1757321.06,ventas@retailtech.co,interno
PED-001057,CLI-00188,2023-04-03,2023-04-09,entregado,web,efectivo,Argentina,2608955.46,0.11,2321970.36,ventas@retailtech.co,interno
PED-001058,CLI-00185,2024-08-20,,cancelado,web,credito_tienda,México,1201707.18,0.13,1045485.25,ventas@retailtech.co,interno
PED-001059,CLI-00240,2023-06-05,,cancelado,mobile,credito_tienda,Argentina,436580.63,0.0,436580.63,ventas@retailtech.co,interno
PED-001060,CLI-00091,2024-12-17,2024-12-22,entregado,marketplace,tarjeta_credito,Colombia,3417033.43,0.27,2494434.4,ventas@retailtech.co,interno
PED-001061,CLI-00216,2024-01-26,,enviado,marketplace,credito_tienda,Argentina,1682158.16,0.0,1682158.16,ventas@retailtech.co,interno
PED-001062,CLI-00054,2023-01-21,,enviado,tienda_fisica,tarjeta_credito,México,1994570.95,0.28,1436091.08,ventas@retailtech.co,interno
PED-001063,CLI-00121,2023-11-04,,enviado,tienda_fisica,efectivo,Ecuador,410627.06,0.28,295651.48,ventas@retailtech.co,interno
PED-001064,CLI-00244,2023-03-27,2023-04-02,entregado,mobile,efectivo,Chile,80445.48,0.24,61138.56,ventas@retailtech.co,interno
PED-001065,CLI-00102,2023-10-14,,enviado,web,PSE,Ecuador,106469.09,0.27,77722.44,ventas@retailtech.co,interno
PED-001066,CLI-00270,2024-04-04,2024-04-11,entregado,web,efectivo,Argentina,973107.01,0.0,973107.01,ventas@retailtech.co,interno
PED-001067,CLI-00124,2024-10-01,,pendiente,marketplace,transferencia,Perú,2018442.79,0.0,2018442.79,ventas@retailtech.co,interno
PED-001068,CLI-00300,2024-11-19,,pendiente,marketplace,transferencia,Ecuador,1328618.31,0.0,1328618.31,ventas@retailtech.co,interno
PED-001069,CLI-00053,2023-12-21,2024-01-02,entregado,marketplace,tarjeta_credito,Ecuador,695339.43,0.0,695339.43,ventas@retailtech.co,interno
PED-001070,CLI-00150,2024-06-05,,cancelado,web,PSE,Chile,471627.26,0.01,466910.99,ventas@retailtech.co,interno
PED-000028,CLI-00205,2024-08-08,,enviado,web,PSE,Argentina,3026324.14,0.23,2330269.59,ventas@retailtech.co,interno
PED-001072,CLI-00085,2024-04-16,2024-04-27,entregado,mobile,tarjeta_credito,México,392768.76,0.24,298504.26,ventas@retailtech.co,interno
PED-001073,CLI-00033,2023-04-04,,enviado,web,transferencia,Chile,2775784.74,0.0,2775784.74,ventas@retailtech.co,interno
PED-001074,CLI-00278,2023-07-17,2023-07-25,entregado,tienda_fisica,credito_tienda,Colombia,1746168.82,0.21,1379473.37,ventas@retailtech.co,interno
PED-001075,CLI-00115,2024-06-03,2024-06-04,entregado,web,tarjeta_credito,México,3410311.49,0.0,3410311.49,ventas@retailtech.co,interno
PED-001076,CLI-00181,2023-11-26,,enviado,marketplace,credito_tienda,Ecuador,1396471.21,0.07,1298718.23,ventas@retailtech.co,interno
PED-001077,CLI-00155,2024-03-12,2024-03-17,entregado,tienda_fisica,PSE,Colombia,1868664.19,0.22,1457558.07,ventas@retailtech.co,interno
PED-001078,CLI-00252,2024-05-20,,enviado,web,transferencia,Colombia,2571876.78,0.0,2571876.78,ventas@retailtech.co,interno
PED-001079,CLI-00043,2024-11-21,2024-11-23,devuelto,tienda_fisica,efectivo,Perú,2705566.73,0.0,2705566.73,ventas@retailtech.co,interno
PED-001080,CLI-00117,2024-05-06,2024-05-12,entregado,mobile,credito_tienda,México,2677858.37,0.0,2677858.37,ventas@retailtech.co,interno
PED-001081,CLI-00237,2023-12-28,,pendiente,marketplace,transferencia,Perú,3082911.91,0.0,3082911.91,ventas@retailtech.co,interno
PED-001082,CLI-00193,2024-01-30,,enviado,marketplace,PSE,Perú,110067.38,0.0,110067.38,ventas@retailtech.co,interno
PED-001083,CLI-00136,2024-03-20,2024-04-02,entregado,web,tarjeta_credito,Perú,549859.31,0.27,401397.3,ventas@retailtech.co,interno
PED-001084,CLI-00170,2023-10-05,2023-10-11,entregado,mobile,PSE,Perú,1753195.46,0.0,1753195.46,ventas@retailtech.co,interno
PED-001085,CLI-00039,2024-05-26,2024-06-02,entregado,tienda_fisica,tarjeta_credito,Colombia,2984299.88,0.0,2984299.88,ventas@retailtech.co,interno
PED-001086,CLI-00135,2024-12-23,2024-12-31,devuelto,marketplace,transferencia,Colombia,1827700.38,0.04,1754592.36,ventas@retailtech.co,interno
PED-001087,CLI-00075,2024-10-08,2024-10-11,devuelto,mobile,credito_tienda,Chile,1104376.43,0.0,1104376.43,ventas@retailtech.co,interno
PED-001088,CLI-00013,2024-01-18,2024-01-31,entregado,marketplace,efectivo,Perú,1989513.72,0.04,1909933.17,ventas@retailtech.co,interno
PED-001089,CLI-00281,2023-12-01,2023-12-13,entregado,tienda_fisica,credito_tienda,Chile,3054761.39,0.0,3054761.39,ventas@retailtech.co,interno
PED-001090,CLI-00142,2023-12-06,2023-12-18,entregado,mobile,PSE,Perú,466786.65,0.0,466786.65,ventas@retailtech.co,interno
PED-001091,CLI-00195,2023-01-20,2023-01-26,entregado,web,credito_tienda,Perú,357149.74,0.0,357149.74,ventas@retailtech.co,interno
PED-001092,CLI-00169,2023-09-30,2023-10-02,entregado,mobile,efectivo,Colombia,2726580.43,0.0,2726580.43,ventas@retailtech.co,interno
PED-001093,CLI-00090,2023-08-17,2023-08-28,entregado,tienda_fisica,efectivo,Perú,1262686.49,0.0,1262686.49,ventas@retailtech.co,interno
PED-001094,CLI-00074,2024-09-11,2024-09-26,devuelto,tienda_fisica,tarjeta_credito,Ecuador,2888874.14,0.0,2888874.14,ventas@retailtech.co,interno
PED-001095,CLI-00008,2024-06-20,,cancelado,tienda_fisica,efectivo,México,2772714.83,0.08,2550897.64,ventas@retailtech.co,interno
PED-001096,CLI-00219,2023-01-26,,enviado,marketplace,PSE,Perú,2262859.27,0.0,2262859.27,ventas@retailtech.co,interno
PED-001097,CLI-00168,2024-07-22,2024-07-25,entregado,marketplace,efectivo,México,2660653.95,0.0,2660653.95,ventas@retailtech.co,interno
PED-001098,CLI-00077,2024-04-09,2024-04-14,entregado,web,efectivo,Argentina,471661.5,0.0,471661.5,ventas@retailtech.co,interno
PED-001099,CLI-00196,2023-05-26,2023-06-01,entregado,marketplace,PSE,Chile,113491.79,0.11,101007.69,ventas@retailtech.co,interno
PED-001100,CLI-00299,2023-02-05,2023-02-16,entregado,web,PSE,Perú,1990518.69,0.0,1990518.69,ventas@retailtech.co,interno
PED-001101,CLI-00145,2023-03-11,,enviado,web,efectivo,Chile,380329.93,0.0,380329.93,ventas@retailtech.co,interno
PED-001102,CLI-00233,2024-02-27,2024-03-04,entregado,mobile,credito_tienda,Colombia,1919262.05,0.15,1631372.74,ventas@retailtech.co,interno
PED-001103,CLI-00141,2024-04-04,,cancelado,mobile,tarjeta_credito,Ecuador,2675605.15,0.0,2675605.15,ventas@retailtech.co,interno
PED-001104,CLI-00144,2023-01-25,2023-01-26,entregado,mobile,PSE,Argentina,1688458.98,0.21,1333882.59,ventas@retailtech.co,interno
PED-001105,CLI-00016,2024-02-01,2024-02-14,entregado,marketplace,credito_tienda,Colombia,1798108.14,0.12,1582335.16,ventas@retailtech.co,interno
PED-001106,CLI-00209,2024-08-26,,pendiente,web,credito_tienda,Chile,822533.32,0.0,822533.32,ventas@retailtech.co,interno
PED-001107,CLI-00172,2023-06-18,2023-06-25,entregado,tienda_fisica,credito_tienda,Chile,1888399.19,0.0,1888399.19,ventas@retailtech.co,interno
PED-001108,CLI-00198,2023-06-13,2023-06-27,entregado,tienda_fisica,transferencia,Colombia,2136474.33,0.0,2136474.33,ventas@retailtech.co,interno
PED-001109,CLI-00238,2024-04-07,2024-04-08,entregado,mobile,PSE,Colombia,3387878.34,0.0,3387878.34,ventas@retailtech.co,interno
PED-001110,CLI-00182,2023-04-20,,pendiente,mobile,credito_tienda,Chile,720495.66,0.26,533166.79,ventas@retailtech.co,interno
PED-001111,CLI-00299,2023-02-25,2023-03-08,entregado,web,efectivo,Colombia,3098221.99,0.17,2571524.25,ventas@retailtech.co,interno
PED-001112,CLI-00198,2023-07-05,2023-07-19,entregado,marketplace,transferencia,Argentina,1761084.68,0.0,1761084.68,ventas@retailtech.co,interno
PED-001113,CLI-00154,2024-05-18,2024-05-26,entregado,web,credito_tienda,Colombia,1016565.1,0.0,1016565.1,ventas@retailtech.co,interno
PED-001114,CLI-00185,2023-02-01,,cancelado,marketplace,transferencia,Ecuador,3315085.22,0.26,2453163.06,ventas@retailtech.co,interno
PED-001115,CLI-00248,2023-06-13,2023-06-15,entregado,tienda_fisica,tarjeta_credito,Chile,773197.53,0.0,773197.53,ventas@retailtech.co,interno
PED-001116,CLI-00126,2023-01-23,2023-01-28,entregado,web,tarjeta_credito,Perú,1074624.15,0.27,784475.63,ventas@retailtech.co,interno
PED-001117,CLI-00167,2023-04-26,,enviado,tienda_fisica,tarjeta_credito,Ecuador,840939.81,0.0,840939.81,ventas@retailtech.co,interno
PED-001118,CLI-00024,2023-03-06,2023-03-18,entregado,marketplace,transferencia,Perú,1406447.8,0.06,1322060.93,ventas@retailtech.co,interno
PED-001119,CLI-00172,2023-01-14,2023-01-24,entregado,marketplace,PSE,Chile,3359015.37,0.2,2687212.3,ventas@retailtech.co,interno
PED-001120,CLI-00029,2023-10-06,,pendiente,marketplace,credito_tienda,Ecuador,2421621.32,0.06,2276324.04,ventas@retailtech.co,interno
PED-001121,CLI-00269,2023-08-26,2023-09-07,entregado,marketplace,credito_tienda,México,1290020.91,0.01,1277120.7,ventas@retailtech.co,interno
PED-001122,CLI-00208,2024-01-16,2024-01-28,entregado,marketplace,PSE,Argentina,531292.54,0.0,531292.54,ventas@retailtech.co,interno
PED-001123,CLI-00239,2024-04-23,2024-04-29,entregado,tienda_fisica,transferencia,Colombia,2362486.35,0.04,2267986.9,ventas@retailtech.co,interno
PED-001124,CLI-00101,2023-05-21,2023-05-27,entregado,web,efectivo,Argentina,1591421.39,0.19,1289051.33,ventas@retailtech.co,interno
PED-001125,CLI-00097,2024-10-02,,cancelado,mobile,PSE,Ecuador,1212233.33,0.0,1212233.33,ventas@retailtech.co,interno
PED-001126,CLI-00064,2024-03-05,2024-03-20,entregado,web,efectivo,Argentina,1767308.16,0.0,1767308.16,ventas@retailtech.co,interno
PED-001127,CLI-00072,2023-06-18,2023-06-30,entregado,tienda_fisica,efectivo,Argentina,2491391.56,0.0,2491391.56,ventas@retailtech.co,interno
PED-001128,CLI-00065,2024-06-19,2024-06-30,devuelto,mobile,transferencia,México,1245191.89,0.07,1158028.46,ventas@retailtech.co,interno
