evento_id,cliente_id,session_id,tipo_evento,timestamp,producto_id,dispositivo,pais,duracion_seg,data_owner,clasificacion_dato
EVT-0001212,CLI-00265,SES-00001651,remove_from_cart,2024-07-22 05:36:41,PROD-0008,desktop,México,504.0,analytics@retailtech.co,público
EVT-0001213,,SES-00000996,search,2024-05-07 18:35:48,,tablet,Colombia,381.0,analytics@retailtech.co,público
EVT-0001214,CLI-00121,SES-00000069,page_view,2024-03-12 09:06:20,,mobile,Chile,427.0,analytics@retailtech.co,público
EVT-0001215,CLI-00206,SES-00001855,page_view,2024-11-28 15:03:41,,desktop,Colombia,71.0,analytics@retailtech.co,público
EVT-0001216,CLI-00171,SES-00000452,search,2024-03-17 22:05:06,,desktop,Colombia,117.0,analytics@retailtech.co,público
EVT-0001217,,SES-00000159,search,2023-07-14 08:43:03,,mobile,Colombia,498.0,analytics@retailtech.co,público
EVT-0001218,,SES-00001103,page_view,2024-08-08 20:41:13,,tablet,Colombia,15.0,analytics@retailtech.co,público
EVT-0001219,,SES-00000198,page_view,2023-10-21 11:33:08,,mobile,Colombia,306.0,analytics@retailtech.co,público
EVT-0001220,,SES-00000302,search,2023-05-11 09:27:35,,mobile,Perú,63.0,analytics@retailtech.co,público
EVT-0001221,CLI-00013,SES-00001825,search,2024-03-10 10:53:08,,desktop,Colombia,452.0,analytics@retailtech.co,público
EVT-0001222,,SES-00000326,search,2024-10-01 20:07:08,,tablet,México,489.0,analytics@retailtech.co,público
EVT-0001223,CLI-00161,SES-00000023,add_to_cart,2024-07-15 21:38:01,PROD-0042,tablet,Colombia,425.0,analytics@retailtech.co,público
EVT-0001224,CLI-00168,SES-00001524,remove_from_cart,2024-07-06 23:16:17,PROD-0058,tablet,México,458.0,analytics@retailtech.co,público
EVT-0001225,CLI-00134,SES-00001962,page_view,2023-09-27 09:11:02,,tablet,Colombia,379.0,analytics@retailtech.co,público
EVT-0001226,CLI-00144,SES-00001612,page_view,2024-12-08 21:20:26,,desktop,Colombia,511.0,analytics@retailtech.co,público
EVT-0001227,CLI-00019,SES-00000147,remove_from_cart,2023-11-20 19:47:38,PROD-0004,desktop,Perú,81.0,analytics@retailtech.co,público
EVT-0001228,CLI-00027,SES-00000981,search,2023-11-07 01:22:47,,desktop,Colombia,279.0,analytics@retailtech.co,público
EVT-0001229,,SES-00000083,remove_from_cart,2024-03-19 11:19:33,PROD-0002,mobile,Colombia,423.0,analytics@retailtech.co,público
EVT-0001230,CLI-00271,SES-00000606,checkout,2023-09-18 11:16:39,,tablet,Ecuador,360.0,analytics@retailtech.co,público
EVT-0001231,,SES-00001240,purchase,2023-06-24 11:26:01,PROD-0075,desktop,Perú,138.0,analytics@retailtech.co,público
EVT-0001232,,SES-00000081,page_view,2023-11-20 14:27:03,,tablet,Colombia,82.0,analytics@retailtech.co,público
EVT-0001233,CLI-00055,SES-00000787,checkout,2023-04-02 16:07:10,,mobile,Colombia,62.0,analytics@retailtech.co,público
EVT-0001234,CLI-00012,SES-00000223,search,2024-07-24 21:07:23,,mobile,Argentina,73.0,analytics@retailtech.co,público
EVT-0001235,CLI-00141,SES-00001647,search,2024-05-24 08:04:40,,mobile,Perú,397.0,analytics@retailtech.co,público
EVT-0001236,CLI-00118,SES-00000321,checkout,2023-07-13 03:40:02,,tablet,Colombia,412.0,analytics@retailtech.co,público
EVT-0001237,CLI-00193,SES-00001045,page_view,2024-04-28 01:10:23,,mobile,Argentina,430.0,analytics@retailtech.co,público
EVT-0001238,CLI-00093,SES-00000632,page_view,2023-10-17 11:48:41,,desktop,Argentina,190.0,analytics@retailtech.co,público
EVT-0001239,CLI-00124,SES-00000557,purchase,2024-06-04 02:55:05,PROD-0017,tablet,México,505.0,analytics@retailtech.co,público
EVT-0001240,,SES-00001177,add_to_cart,2024-12-30 19:52:45,PROD-0042,desktop,México,307.0,analytics@retailtech.co,público
EVT-0001241,CLI-00295,SES-00000696,add_to_cart,2024-06-26 18:19:01,PROD-0050,tablet,Colombia,594.0,analytics@retailtech.co,público
EVT-0001242,CLI-00258,SES-00000038,search,2023-06-08 20:47:18,,tablet,Argentina,490.0,analytics@retailtech.co,público
EVT-0001244,CLI-00289,SES-00001102,page_view,2023-09-12 08:54:09,,mobile,Colombia,552.0,analytics@retailtech.co,público
EVT-0001245,CLI-00235,SES-00001422,search,2024-08-08 14:19:28,,mobile,Chile,84.0,analytics@retailtech.co,público
EVT-0001246,CLI-00084,SES-00000519,search,2024-08-25 03:38:12,,desktop,Colombia,216.0,analytics@retailtech.co,público
EVT-0001247,CLI-00008,SES-00000862,add_to_cart,2023-04-26 14:27:55,PROD-0046,mobile,Colombia,384.0,analytics@retailtech.co,público
EVT-0001248,,SES-00001336,purchase,2024-10-30 13:46:50,PROD-0076,tablet,Chile,48.0,analytics@retailtech.co,público
EVT-0001249,CLI-00245,SES-00000557,remove_from_cart,2024-11-08 09:54:17,PROD-0015,desktop,Colombia,480.0,analytics@retailtech.co,público
EVT-0001250,,SES-00000755,page_view,2023-02-26 04:23:47,,mobile,Colombia,552.0,analytics@retailtech.co,público
EVT-0001251,,SES-00001291,search,2023-11-25 14:51:20,,desktop,Colombia,274.0,analytics@retailtech.co,público
EVT-0001252,CLI-00243,SES-00001707,search,2024-07-16 08:22:21,,tablet,Colombia,347.0,analytics@retailtech.co,público
EVT-0001253,CLI-00171,SES-00001158,page_view,2024-12-07 08:11:00,,mobile,Argentina,461.0,analytics@retailtech.co,público
EVT-0001254,CLI-00271,SES-00000973,add_to_cart,2023-06-14 15:59:46,PROD-0019,mobile,Colombia,570.0,analytics@retailtech.co,público
EVT-0001255,CLI-00140,SES-00001507,purchase,2024-05-24 01:45:35,PROD-0021,tablet,Ecuador,24.0,analytics@retailtech.co,público
EVT-0001256,CLI-00277,SES-00001303,page_view,2023-08-29 13:59:27,,desktop,Chile,314.0,analytics@retailtech.co,público
EVT-0001257,CLI-00147,SES-00000739,page_view,2023-09-28 17:11:41,,desktop,Colombia,408.0,analytics@retailtech.co,público
EVT-0001258,CLI-00240,SES-00000286,add_to_cart,2023-04-16 13:22:14,PROD-0033,mobile,Colombia,295.0,analytics@retailtech.co,público
EVT-0001259,CLI-00220,SES-00001751,add_to_cart,2024-07-31 02:37:07,PROD-0003,tablet,Colombia,181.0,analytics@retailtech.co,público
EVT-0001260,CLI-00179,SES-00000976,search,2023-12-19 01:06:24,,tablet,Colombia,146.0,analytics@retailtech.co,público
EVT-0001261,,SES-00000442,add_to_cart,2023-08-02 01:30:42,PROD-0026,tablet,Colombia,19.0,analytics@retailtech.co,público
EVT-0001262,,SES-00000886,page_view,2023-05-25 06:49:30,,tablet,Perú,286.0,analytics@retailtech.co,público
EVT-0001263,,SES-00001309,add_to_cart,2024-09-30 09:06:35,PROD-0074,mobile,Argentina,121.0,analytics@retailtech.co,público
EVT-0001264,CLI-00216,SES-00000507,remove_from_cart,2024-10-22 22:11:36,PROD-0006,desktop,Ecuador,567.0,analytics@retailtech.co,público
EVT-0001265,,SES-00000715,remove_from_cart,2024-04-18 19:57:06,PROD-0076,desktop,Ecuador,29.0,analytics@retailtech.co,público
EVT-0001266,CLI-00031,SES-00001950,remove_from_cart,2023-07-13 07:36:52,PROD-0078,mobile,Ecuador,594.0,analytics@retailtech.co,público
EVT-0001267,CLI-00149,SES-00001384,purchase,2023-09-17 04:13:36,PROD-0072,desktop,México,294.0,analytics@retailtech.co,público
EVT-0001268,CLI-00243,SES-00000495,checkout,2023-06-12 16:32:19,,mobile,México,333.0,analytics@retailtech.co,público
EVT-0001269,CLI-00092,SES-00001619,purchase,2023-02-24 23:15:00,PROD-0061,desktop,México,465.0,analytics@retailtech.co,público
EVT-0001270,CLI-00184,SES-00001724,page_view,2024-08-12 06:52:04,,mobile,Colombia,455.0,analytics@retailtech.co,público
EVT-0001271,CLI-00157,SES-00000504,add_to_cart,2024-09-24 19:09:17,PROD-0066,tablet,Colombia,572.0,analytics@retailtech.co,público
EVT-0001272,CLI-00262,SES-00001167,purchase,2024-04-17 22:31:37,PROD-0068,mobile,Perú,176.0,analytics@retailtech.co,público
EVT-0001273,CLI-00246,SES-00001615,page_view,2024-06-23 13:28:10,,tablet,Colombia,54.0,analytics@retailtech.co,público
EVT-0001274,CLI-00085,SES-00001961,add_to_cart,2023-10-29 00:28:24,PROD-0080,mobile,Colombia,289.0,analytics@retailtech.co,público
EVT-0001275,,SES-00000289,add_to_cart,2023-04-13 23:20:31,PROD-0007,desktop,Colombia,9.0,analytics@retailtech.co,público
EVT-0001276,,SES-00000574,checkout,2024-04-16 03:36:04,,desktop,Chile,58.0,analytics@retailtech.co,público
EVT-0001277,CLI-00052,SES-00000811,page_view,2023-07-04 13:23:28,,desktop,Chile,81.0,analytics@retailtech.co,público
EVT-0001278,CLI-00041,SES-00000234,page_view,2024-08-19 06:23:13,,tablet,Colombia,406.0,analytics@retailtech.co,público
EVT-0001279,CLI-00245,SES-00000095,page_view,2024-03-29 07:56:05,,tablet,México,473.0,analytics@retailtech.co,público
EVT-0001280,CLI-00231,SES-00001949,search,2023-10-09 18:12:05,,desktop,Chile,7.0,analytics@retailtech.co,público
EVT-0001281,CLI-00228,SES-00000437,page_view,2023-07-09 03:45:59,,desktop,Perú,46.0,analytics@retailtech.co,público
EVT-0001282,CLI-00149,SES-00000321,add_to_cart,2023-03-27 00:06:42,PROD-0053,desktop,Chile,162.0,analytics@retailtech.co,público
EVT-0001283,,SES-00000159,remove_from_cart,2023-06-13 23:43:57,PROD-0054,desktop,Colombia,437.0,analytics@retailtech.co,público
EVT-0001285,CLI-00016,SES-00001960,remove_from_cart,2023-10-11 15:05:04,PROD-0005,mobile,Colombia,324.0,analytics@retailtech.co,público
EVT-0001286,CLI-00168,SES-00000120,add_to_cart,2023-09-06 02:45:07,PROD-0053,desktop,Colombia,196.0,analytics@retailtech.co,público
EVT-0001287,CLI-00254,SES-00000896,remove_from_cart,2024-12-20 08:50:59,PROD-0078,mobile,Colombia,515.0,analytics@retailtech.co,público
EVT-0001288,CLI-00005,SES-00000368,purchase,2023-12-07 12:09:20,PROD-0022,mobile,Colombia,59.0,analytics@retailtech.co,público
EVT-0001289,CLI-00257,SES-00000225,search,2024-02-01 18:56:16,,tablet,Chile,265.0,analytics@retailtech.co,público
EVT-0001290,CLI-00256,SES-00000238,page_view,2023-04-19 23:33:10,,mobile,Colombia,100.0,analytics@retailtech.co,público
EVT-0001291,,SES-00001023,page_view,2024-01-27 01:23:35,,tablet,Chile,502.0,analytics@retailtech.co,público
EVT-0001292,CLI-00281,SES-00001961,search,2023-02-13 17:10:25,,mobile,Perú,297.0,analytics@retailtech.co,público
EVT-0001293,CLI-00134,SES-00001534,checkout,2023-04-04 09:57:17,,mobile,Colombia,543.0,analytics@retailtech.co,público
EVT-0001294,CLI-00034,SES-00000254,search,2024-07-05 01:44:22,,desktop,Colombia,426.0,analytics@retailtech.co,público
EVT-0001295,CLI-00228,SES-00000293,page_view,2023-07-01 13:32:16,,mobile,Colombia,518.0,analytics@retailtech.co,público
EVT-0001296,CLI-00003,SES-00000783,search,2023-04-30 09:09:55,,tablet,Colombia,11.0,analytics@retailtech.co,público
EVT-0001297,CLI-00113,SES-00001182,search,2023-02-15 13:34:04,,mobile,Colombia,479.0,analytics@retailtech.co,público
EVT-0001298,CLI-00161,SES-00001773,page_view,2024-02-05 13:47:06,,mobile,Chile,30.0,analytics@retailtech.co,público
EVT-0001299,CLI-00235,SES-00001970,search,2024-05-21 13:00:05,,desktop,México,7.0,analytics@retailtech.co,público
EVT-0001300,CLI-00092,SES-00000743,add_to_cart,2023-01-06 14:58:30,PROD-0048,mobile,Colombia,439.0,analytics@retailtech.co,público
EVT-0001301,CLI-00250,SES-00000190,page_view,2024-05-09 15:51:02,,tablet,México,182.0,analytics@retailtech.co,público
EVT-0001302,CLI-00133,SES-00001947,page_view,2024-07-20 07:19:37,,tablet,Colombia,372.0,analytics@retailtech.co,público
EVT-0001303,CLI-00249,SES-00000866,add_to_cart,2023-06-12 14:11:47,PROD-0026,mobile,Argentina,56.0,analytics@retailtech.co,público
EVT-0001304,,SES-00000708,checkout,2024-06-20 21:36:06,,tablet,Colombia,294.0,analytics@retailtech.co,público
EVT-0001305,CLI-00274,SES-00000060,remove_from_cart,2024-12-05 14:40:56,PROD-0070,desktop,Colombia,351.0,analytics@retailtech.co,público
EVT-0001306,,SES-00000030,page_view,2024-02-19 04:03:34,,tablet,Colombia,503.0,analytics@retailtech.co,público
EVT-0001307,CLI-00087,SES-00001506,checkout,2024-11-04 01:50:04,,tablet,Colombia,64.0,analytics@retailtech.co,público
EVT-0001308,CLI-00055,SES-00000802,search,2023-08-20 11:59:21,,mobile,Perú,447.0,analytics@retailtech.co,público
EVT-0001309,CLI-00178,SES-00001892,add_to_cart,2024-12-23 13:09:36,PROD-0051,tablet,Colombia,56.0,analytics@retailtech.co,público
EVT-0001310,CLI-00250,SES-00000296,page_view,2023-05-16 11:15:55,,desktop,México,283.0,analytics@retailtech.co,público
EVT-0001311,CLI-00011,SES-00000550,search,2024-01-04 01:51:35,,desktop,México,475.0,analytics@retailtech.co,público
EVT-0001312,CLI-00050,SES-00001874,purchase,2023-07-29 20:55:35,PROD-0069,desktop,México,121.0,analytics@retailtech.co,público
EVT-0001313,CLI-00166,SES-00000589,add_to_cart,2023-02-27 01:40:00,PROD-0066,desktop,Perú,578.0,analytics@retailtech.co,público
EVT-0001314,,SES-00001437,page_view,2023-08-25 00:48:00,,mobile,Perú,2.0,analytics@retailtech.co,público
EVT-0001315,CLI-00255,SES-00000566,purchase,2024-12-26 17:38:44,PROD-0050,tablet,Perú,482.0,analytics@retailtech.co,público
EVT-0001316,,SES-00001251,search,2024-01-17 19:50:00,,desktop,México,568.0,analytics@retailtech.co,público
EVT-0001317,,SES-00001085,search,2023-09-06 01:16:30,,tablet,Colombia,436.0,analytics@retailtech.co,público
EVT-0001318,,SES-00000657,remove_from_cart,2023-09-27 11:07:12,PROD-0007,tablet,Chile,122.0,analytics@retailtech.co,público
EVT-0001321,,SES-00000287,search,2023-06-17 11:20:14,,tablet,Colombia,379.0,analytics@retailtech.co,público
EVT-0001322,,SES-00000189,search,2023-02-27 03:12:21,,mobile,Colombia,354.0,analytics@retailtech.co,público
EVT-0001323,,SES-00001797,purchase,2023-01-14 23:23:07,PROD-0016,tablet,México,26.0,analytics@retailtech.co,público
EVT-0001325,CLI-00192,SES-00000877,page_view,2023-09-22 20:59:02,,tablet,México,222.0,analytics@retailtech.co,público
EVT-0001326,CLI-00196,SES-00000544,add_to_cart,2023-06-07 15:26:44,PROD-0075,mobile,Colombia,208.0,analytics@retailtech.co,público
EVT-0001327,CLI-00092,SES-00000100,purchase,2023-02-13 18:59:09,PROD-0078,mobile,Ecuador,204.0,analytics@retailtech.co,público
EVT-0001328,,SES-00000417,purchase,2024-02-26 01:28:05,PROD-0016,mobile,Colombia,89.0,analytics@retailtech.co,público
EVT-0001329,CLI-00036,SES-00000798,add_to_cart,2023-05-21 20:20:34,PROD-0056,tablet,Colombia,305.0,analytics@retailtech.co,público
EVT-0001330,CLI-00044,SES-00001420,add_to_cart,2023-08-01 13:22:43,PROD-0041,tablet,Ecuador,431.0,analytics@retailtech.co,público
EVT-0001331,CLI-00299,SES-00000223,search,2024-07-19 03:23:02,,mobile,Colombia,111.0,analytics@retailtech.co,público
EVT-0001332,CLI-00211,SES-00000492,checkout,2024-06-30 14:39:35,,tablet,Chile,9.0,analytics@retailtech.co,público
EVT-0001333,,SES-00001076,purchase,2023-10-15 04:51:52,PROD-0067,tablet,Chile,584.0,analytics@retailtech.co,público
EVT-0001334,CLI-00079,SES-00000530,search,2024-01-31 00:49:09,,desktop,Colombia,560.0,analytics@retailtech.co,público
EVT-0001335,CLI-00021,SES-00000797,purchase,2024-03-21 12:27:32,PROD-0020,desktop,México,489.0,analytics@retailtech.co,público
EVT-0001336,,SES-00000421,add_to_cart,2024-06-02 19:26:27,PROD-0046,mobile,Colombia,569.0,analytics@retailtech.co,público
EVT-0001337,CLI-00023,SES-00000192,add_to_cart,2024-06-22 04:12:12,PROD-0004,tablet,Chile,174.0,analytics@retailtech.co,público
EVT-0001338,CLI-00239,SES-00001073,search,2023-10-29 14:31:03,,tablet,Argentina,4.0,analytics@retailtech.co,público
EVT-0001339,CLI-00212,SES-00000943,purchase,2024-07-30 16:42:40,PROD-0052,tablet,Argentina,518.0,analytics@retailtech.co,público
EVT-0001340,CLI-00294,SES-00000029,search,2024-10-26 20:04:56,,mobile,Chile,517.0,analytics@retailtech.co,público
EVT-0001341,CLI-00250,SES-00001489,add_to_cart,2024-11-28 16:04:56,PROD-0040,desktop,Colombia,273.0,analytics@retailtech.co,público
EVT-0001342,,SES-00001388,add_to_cart,2024-01-22 10:32:59,PROD-0010,mobile,Colombia,293.0,analytics@retailtech.co,público
EVT-0001343,CLI-00227,SES-00000253,page_view,2023-04-14 21:39:39,,desktop,Colombia,271.0,analytics@retailtech.co,público
EVT-0001344,CLI-00178,SES-00000528,purchase,2024-07-26 23:00:39,PROD-0034,tablet,Ecuador,46.0,analytics@retailtech.co,público
EVT-0001345,,SES-00001105,remove_from_cart,2023-10-06 17:15:12,PROD-0041,mobile,Argentina,139.0,analytics@retailtech.co,público
EVT-0001346,,SES-00001409,add_to_cart,2024-02-01 01:11:06,PROD-0065,desktop,Colombia,425.0,analytics@retailtech.co,público
EVT-0001348,CLI-00109,SES-00000355,search,2024-05-25 23:35:00,,tablet,Chile,247.0,analytics@retailtech.co,público
EVT-0001349,CLI-00270,SES-00000589,add_to_cart,2024-03-25 03:08:26,PROD-0003,desktop,Colombia,499.0,analytics@retailtech.co,público
EVT-0001350,CLI-00226,SES-00000160,page_view,2024-07-07 20:06:15,,mobile,Chile,123.0,analytics@retailtech.co,público
EVT-0001351,CLI-00139,SES-00001234,search,2024-05-04 21:21:24,,mobile,Ecuador,202.0,analytics@retailtech.co,público
EVT-0001352,CLI-00020,SES-00001770,search,2023-04-24 15:34:10,,tablet,Colombia,33.0,analytics@retailtech.co,público
EVT-0001353,CLI-00226,SES-00000519,add_to_cart,2024-06-24 09:52:00,PROD-0052,desktop,Chile,460.0,analytics@retailtech.co,público
EVT-0001354,,SES-00001047,add_to_cart,2023-10-29 13:24:08,PROD-0063,tablet,Colombia,129.0,analytics@retailtech.co,público
EVT-0001355,CLI-00135,SES-00001615,search,2023-11-20 10:42:54,,mobile,Colombia,183.0,analytics@retailtech.co,público
EVT-0001356,,SES-00000968,remove_from_cart,2024-08-09 19:03:29,PROD-0054,tablet,Colombia,25.0,analytics@retailtech.co,público
EVT-0001357,,SES-00001469,add_to_cart,2023-04-12 10:49:16,PROD-0057,desktop,Colombia,539.0,analytics@retailtech.co,público
EVT-0001358,CLI-00275,SES-00001075,add_to_cart,2023-08-12 07:39:08,PROD-0078,mobile,Colombia,259.0,analytics@retailtech.co,público
EVT-0001359,CLI-00289,SES-00000883,search,2024-03-09 20:32:47,,desktop,Colombia,382.0,analytics@retailtech.co,público
EVT-0001360,,SES-00001005,remove_from_cart,2024-05-24 08:41:35,PROD-0026,tablet,Argentina,594.0,analytics@retailtech.co,público
EVT-0001361,,SES-00001327,search,2023-06-14 13:09:30,,mobile,Colombia,153.0,analytics@retailtech.co,público
EVT-0001363,,SES-00001710,search,2023-03-27 00:03:38,,tablet,Colombia,348.0,analytics@retailtech.co,público
EVT-0001364,,SES-00001063,search,2023-11-15 23:15:02,,mobile,Perú,503.0,analytics@retailtech.co,público
EVT-0001365,CLI-00003,SES-00000371,remove_from_cart,2023-11-02 20:44:10,PROD-0041,tablet,Colombia,564.0,analytics@retailtech.co,público
EVT-0001366,CLI-00102,SES-00001585,page_view,2024-08-07 16:59:57,,desktop,Colombia,407.0,analytics@retailtech.co,público
EVT-0001367,,SES-00000122,checkout,2024-01-18 12:36:56,,tablet,Colombia,68.0,analytics@retailtech.co,público
EVT-0001369,CLI-00132,SES-00001705,page_view,2023-10-04 05:09:29,,tablet,México,424.0,analytics@retailtech.co,público
EVT-0001370,CLI-00183,SES-00000656,page_view,2023-12-13 04:58:27,,desktop,Colombia,270.0,analytics@retailtech.co,público
EVT-0001371,,SES-00001174,search,2023-03-23 02:26:00,,mobile,Colombia,563.0,analytics@retailtech.co,público
EVT-0001372,CLI-00288,SES-00000649,search,2024-07-04 23:31:21,,tablet,Argentina,267.0,analytics@retailtech.co,público
EVT-0001374,CLI-00011,SES-00001285,remove_from_cart,2023-04-12 12:59:17,PROD-0032,desktop,México,286.0,analytics@retailtech.co,público
EVT-0001375,,SES-00001998,checkout,2023-10-29 20:49:18,,desktop,Colombia,468.0,analytics@retailtech.co,público
EVT-0001376,CLI-00145,SES-00000605,purchase,2024-06-21 13:58:58,PROD-0007,mobile,Argentina,403.0,analytics@retailtech.co,público
EVT-0001377,CLI-00262,SES-00001585,page_view,2023-10-08 19:30:09,,mobile,Colombia,420.0,analytics@retailtech.co,público
EVT-0001378,CLI-00039,SES-00001222,page_view,2024-04-06 20:57:50,,tablet,Colombia,178.0,analytics@retailtech.co,público
EVT-0001379,CLI-00034,SES-00000532,search,2024-09-20 16:10:37,,desktop,Colombia,434.0,analytics@retailtech.co,público
EVT-0001381,CLI-00046,SES-00001738,search,2024-10-20 11:30:36,,tablet,México,360.0,analytics@retailtech.co,público
EVT-0001382,,SES-00000588,checkout,2024-01-23 11:07:41,,desktop,Argentina,479.0,analytics@retailtech.co,público
